id.int64()	user_id.int64()	product_id.int64()	subtotal.double()	tax.double()	total.double()	discount.double()	created_at.date(2006-03-02 15:04:05.99999999)	quantity.int32()
317	48	18	54.60204747398195	3.55	58.05059162737857	1.814179669588109	2017-10-16 04:28:02.995	3
318	48	43	76.35255205175756	4.96	81.59280685084616		2020-03-27 21:21:24.171	1
319	48	155	29.183828734551838	1.9	31.147160711551194		2017-12-29 05:02:42.685	2
320	48	91	65.09432810381134	4.23	69.6382303637189		2018-03-15 13:08:31.977	1
321	48	48	82.13922832356072	5.34	87.8744546706753		2017-12-20 20:56:25.082	2
322	48	45	118.0495173798411	7.67	127.74409202414923		2019-04-17 17:17:59.311	2
323	48	30	42.7829881204479	2.78	45.75488840009259		2016-11-20 15:28:50.612	3
324	48	2	105.11984419607644	6.83	111.75079806700505		2018-02-21 18:11:12.05	2
325	48	125	53.59799471993963	3.48	56.27708785457561		2017-04-25 11:26:11.899	3
326	48	108	50.094887884945365	3.26	52.63596274749747		2019-06-15 07:53:27.147	7
327	48	105	35.149014295079674	2.28	37.76557343954759		2016-10-14 01:00:14.11	5
328	48	59	89.20214751859149	5.8	95.19084162151137		2018-06-19 10:41:09.671	4
329	49	25	68.62263967182464	2.9	72.86755415700623		2019-03-02 03:19:49.517	1
330	49	93	49.81864156655383	2.1	52.003788633528856		2019-01-22 09:26:18.581	1
331	49	142	70.34853057210945	2.97	73.86242959600735		2018-05-13 08:19:19.783	3
332	49	164	61.978598800110106	2.62	65.03911702764272		2017-12-28 06:26:38.621	1
333	49	126	83.49598746872304	3.53	87.17140310741816	3.4669039785687397	2017-04-12 09:54:46.609	3
334	49	46	118.0495173798411	4.99	123.11226718098052		2019-08-21 22:26:01.217	9
335	49	179	68.32408657333919	2.89	71.9020069746059		2019-06-28 16:18:51.95	8
336	49	112	41.329386510090345	1.75	43.630131849366705		2020-02-26 07:08:23.35	2
337	49	46	118.0495173798411	4.99	122.06441875804397		2018-01-26 19:47:47.78	3
338	49	83	81.87627832636537	3.46	85.95386030802133		2018-03-09 09:06:58.081	1
339	49	199	76.95334253952366	3.25	80.34154786510507		2017-09-30 16:10:20.246	4
340	49	136	70.13601544771562	2.96	73.43576765872746		2017-11-18 12:30:08.404	3
341	49	84	81.87627832636537	3.46	84.96014481976405		2019-10-04 18:38:56.697	8
342	49	5	124.1176465275534	5.24	127.28227675709384		2018-04-21 20:31:18.326	4
343	49	97	112.41825444654248	4.75	117.68018819515018		2019-11-26 16:32:22.666	4
344	49	161	31.727470408648482	1.34	33.56791272735407		2017-02-01 16:58:02.866	2
345	49	37	80.10774204020768	3.38	83.09579356698663		2018-10-23 20:00:39.712	5
346	49	6	97.43621265344382	4.12	101.79606609311715		2018-04-20 16:28:46.875	26
347	49	3	53.08311732230858	2.24	54.781726089504055		2019-04-13 13:06:45.383	3
348	50	135	45.80402317157342	2.29	48.40600947284492		2018-02-23 18:18:45.971	2
349	50	10	47.6793282102869	2.38	50.56354867439335		2019-08-26 17:56:18.766	10
350	50	2	105.11984419607644	5.26	110.86046555050413		2018-12-15 20:45:09.071	2
351	50	80	36.60883787357609	1.83	38.72055341737509		2016-07-31 08:17:59.684	4
352	50	137	67.77247956807186	3.39	70.47575431846637		2019-07-17 03:13:00.132	6
353	50	7	98.81933684368194	4.94	103.38827112093423		2017-09-18 15:22:04.274	6
354	50	161	31.727470408648482	1.59	33.14061091050696		2017-05-12 16:54:30.447	5
355	50	30	64.17448218067184	3.21	67.07979511603139	4.835365309619927	2018-02-11 00:13:02.874	2
356	50	102	47.04215255778118	2.35	50.284180677184075		2019-03-21 08:20:33.508	1
357	51	65	68.22769726470014	4.78	74.45901506285419		2019-03-31 07:19:13.677	1
358	51	200	73.20395711799151	5.12	77.38298616695519		2019-04-11 13:03:02.375	3
359	52	2	105.11984419607644	4.2	108.77943135281718		2019-08-13 02:18:29.568	7
360	52	196	70.14610686710009	2.81	72.1760769872859		2018-07-11 14:54:35.341	5
361	52	199	76.95334253952366	3.08	80.27061473358305		2017-08-21 10:43:27.54	9
362	52	144	61.1983004605443	2.45	63.08752753630077		2018-12-12 14:11:02.206	3
363	53	176	38.616539622351056	2.7	41.41921196948136		2017-08-02 20:06:15.705	7
364	53	191	128.5841852057933	9	138.2740531398999	2.8108339185039846	2018-06-19 09:14:05.861	6
365	53	6	64.95747510229587	4.55	69.88593603063487		2017-11-20 11:26:38.918	3
366	53	37	80.10774204020768	5.61	84.21873820977267		2019-04-20 04:32:37.824	3
367	54	86	92.31436670850246	5.08	98.1872143022172		2020-01-23 18:15:23.279	2
368	54	90	123.1196127553999	6.77	128.68723173579426		2019-04-02 14:41:29.836	4
369	54	106	52.723521442619514	2.9	56.47458349620551		2018-12-22 21:37:37.778	2
370	54	41	63.50890855689462	3.49	66.0853892324024		2020-02-02 09:51:16.274	1
371	54	168	118.93172693453273	6.54	124.21047533539897		2020-01-30 09:48:17.537	1
372	54	99	67.83486485383094	3.73	73.04078947296638		2019-09-11 09:50:37.152	3
373	54	37	80.10774204020768	4.41	83.46012132805797		2020-01-21 16:40:45.79	2
374	54	89	63.719612755399886	3.5	67.26094107323665		2018-03-26 06:11:39.416	1
375	54	88	105.41292031622555	5.8	113.56060055973086		2019-11-27 04:02:56.664	2
376	54	50	53.64019616819762	2.95	56.20423519482965		2019-03-27 10:36:04.948	1
377	54	144	61.1983004605443	3.37	65.24134429069547		2019-12-24 21:06:31.946	2
378	54	93	49.81864156655383	2.74	53.63963971010252		2019-03-28 21:23:27.882	1
379	54	143	61.1983004605443	3.37	65.75102686554966		2019-03-30 03:26:02.413	1
380	54	95	49.81864156655383	2.74	52.12071416409949		2018-04-24 04:10:24.251	2
381	56	65	68.22769726470014	1.98	69.62340790180703	3.898344060565898	2018-08-24 02:12:10.251	5
382	56	142	70.34853057210945	2.04	71.49193358733542		2019-08-26 12:44:21.445	7
383	56	10	47.6793282102869	1.38	48.59156957937413		2020-02-04 14:58:02.739	2
384	56	79	27.74461152277315	0.8	29.00406572036796		2017-02-08 17:31:32.788	2
385	56	124	73.95430432556165	2.14	74.85694260575053		2017-07-14 11:37:30.265	7
386	56	11	132.45679913492563	3.84	136.0827569771057		2020-01-06 17:59:58.214	3
387	56	94	109.21864156655383	3.17	114.15951778671293		2018-01-23 02:55:19.603	2
388	56	33	31.829909130640935	0.92	32.30255040917255		2017-10-14 21:21:00.015	5
389	56	181	143.88940370476112	4.17	148.22314071437344		2018-05-23 03:41:32.176	4
390	56	128	75.08016314504417	2.18	76.42502365453973		2018-09-11 01:52:10.308	5
391	57	38	66.06937283839378	3.96	69.61636192088085		2019-03-03 12:35:40.795	1
392	57	15	37.648145389078365	2.26	40.34538717239162		2019-10-25 00:33:50.031	4
393	57	39	114.58158180283459	6.87	122.28217275024012		2020-02-06 00:28:38.766	1
394	57	17	79.93608046792765	4.8	85.0858203587512		2018-10-20 15:49:17.571	4
395	57	199	115.4300138092855	6.93	120.81055827436172		2019-09-19 00:49:00.466	5
396	57	32	107.1448636959614	6.43	114.31211081088998		2019-09-08 03:58:52.357	5
397	57	47	84.0766209826718	5.04	90.7499417106083		2018-01-11 22:54:05.414	2
398	57	197	70.14610686710009	4.21	76.01338201616488		2018-05-13 04:26:35.023	5
399	57	24	112.30643674729413	6.74	117.27581232867391		2020-04-08 13:59:25.853	4
400	57	34	49.535942579421324	2.97	52.177464742500625		2017-08-17 17:53:28.363	9
401	57	53	44.27587240151534	2.66	47.205738088428575		2019-01-06 21:15:34.699	2
402	57	159	35.53017445377361	2.13	38.41711680247753		2019-05-15 10:11:28.986	5
403	57	163	22.378598800110105	1.34	23.92224253271061		2017-03-29 14:23:39.433	1
404	57	66	136.16126271106958	8.17	143.55062850130912		2018-09-17 06:08:23.148	5
405	57	116	114.42485125407785	6.87	121.51827455929872		2019-01-15 12:03:15.018	2
406	57	135	45.80402317157342	2.75	47.823498728925955		2020-03-29 05:09:14.418	1
407	57	9	87.46968147789205	5.25	92.7496706621034		2018-08-27 00:42:25.024	6
408	57	94	109.21864156655383	6.55	114.89993508058976		2019-10-23 16:42:00.522	3
409	57	108	50.094887884945365	3.01	53.896463762580886	6.422638933252092	2020-03-23 15:17:05.632	1
410	57	122	66.56352219205405	3.99	70.85148805307942		2017-07-02 12:56:21.145	4
411	57	44	76.35255205175756	4.58	81.46738668101031		2019-01-19 19:03:08.41	2
412	57	17	79.93608046792765	4.8	84.86751050635075		2020-03-18 10:48:58.903	1
413	58	25	45.7484264478831	2.74	47.70890910336195		2016-09-30 18:50:30.528	4
414	58	141	126.20312547576883	7.57	135.3820776557282		2018-03-01 07:57:22.443	1
415	58	29	123.57448218067185	7.41	131.81705611905855		2020-02-21 21:43:22.083	2
416	58	167	65.13633042746795	3.91	69.66705580375492		2016-10-28 08:51:33.406	6
417	58	26	68.12471180754113	4.09	73.945586801666		2020-04-13 13:39:43.254	3
418	58	134	42.49233549998661	2.55	44.49539115360754		2020-02-14 10:12:57.72	2
419	58	146	84.03151414144409	5.04	90.61829794465477		2017-08-11 03:41:44.51	9
420	58	55	63.84752383956291	3.83	68.51641350964162		2016-06-23 18:11:12.94	6
421	58	154	81.87529553312261	4.91	88.70428676778968		2019-05-16 22:30:22.001	4
422	58	109	79.36660712128732	4.76	84.6521547546228		2017-01-23 06:32:25.41	2
423	58	97	112.41825444654248	6.75	121.07592604100273		2019-11-01 13:11:10.807	2
424	58	195	73.18718264538155	4.39	78.70398675198534		2017-12-09 05:35:23.576	2
425	58	139	76.77768319177018	4.61	79.88540142515373		2018-06-19 18:12:06.145	5
426	59	111	55.526746186906664	1.61	56.54305346585669	1.9723649095629532	2019-08-18 04:49:44.64	6
427	59	179	68.32408657333919	1.98	70.52115094842453		2018-10-16 02:39:22.089	5
428	59	199	115.4300138092855	3.35	118.31446492955719		2020-03-05 00:55:12.827	1
429	59	108	50.094887884945365	1.45	51.637524242886435		2018-08-30 01:53:04.172	6
430	60	159	23.686782969182406	1.42	24.937942498189493		2017-12-11 11:28:30.062	2
431	60	94	72.81242771103588	4.37	75.97530913131227		2017-10-29 07:04:26.371	4
432	60	54	62.09360840402396	3.73	66.7328758462609		2019-09-07 09:16:15.917	4
433	60	109	79.36660712128732	4.76	82.49752305686192		2017-03-14 11:58:50.111	1
434	60	120	55.668009001928525	3.34	57.932085813587584		2017-01-03 00:26:48.52	2
435	60	140	66.80312547576881	4.01	69.54596714535174		2019-05-16 01:29:13.43	5
436	60	67	41.24480890795779	2.47	44.35828856850427		2018-11-14 21:00:27.503	4
437	60	139	76.77768319177018	4.61	83.21237373146319		2018-06-03 08:17:10.25	7
438	60	190	128.5841852057933	7.72	137.57231774773834		2018-01-05 20:44:49.943	2
439	60	97	112.41825444654248	6.75	119.38404141372392		2018-03-25 13:08:50.346	1
440	60	157	139.8942352373801	8.39	147.24301380092294		2019-12-26 06:59:20.126	1
441	60	76	63.82421061366486	3.83	68.05809097118585		2018-02-01 00:19:13.758	1
442	60	166	38.30449564120193	2.3	40.96304727633953		2020-01-17 10:55:52.769	1
443	60	110	55.526746186906664	3.33	58.192641761478534		2018-11-07 01:21:45.814	3
444	61	174	111.61430894181083	5.3	119.4173523960198		2019-09-01 18:26:39.434	6
445	61	118	38.418408731319154	1.82	40.12376218898509	6.876628911620124	2016-09-30 11:12:07.118	6
446	61	66	136.16126271106958	6.47	139.9123127656255		2019-02-13 15:39:53.968	2
447	61	11	132.45679913492563	6.29	140.66457013942542		2018-01-19 06:37:14.795	2
448	61	1	29.463261130679875	1.4	30.25633246374132		2016-12-25 22:19:38.656	2
449	63	187	65.98466722567774	3.96	71.4961674232651		2017-09-02 02:34:34.273	6
450	63	190	128.5841852057933	7.72	137.45112973190433		2020-03-18 07:55:32.395	1
451	63	173	122.3651993029456	7.34	128.17857701856124		2019-06-17 19:47:17.628	6
452	63	69	73.38772304360626	4.4	77.09431003701884		2020-04-09 12:19:46.871	2
453	63	145	61.1983004605443	3.67	63.78285489131002		2019-01-13 04:03:26.192	2
454	63	72	142.20381898788685	8.53	150.6933347851434		2020-03-04 07:20:42.504	1
455	63	49	87.61910559549149	5.26	91.395810106576		2017-09-20 07:26:12.723	5
456	63	171	105.07665741496471	6.3	112.56829697856075	7.541138853904888	2018-11-30 18:05:33.044	3
457	63	178	117.32963250370614	7.04	124.5196909821671		2018-05-22 04:30:44.305	5
458	63	157	93.26282349158673	5.6	98.7943660650463		2017-12-09 17:59:11.752	2
459	63	171	105.07665741496471	6.3	111.74988784408215		2019-03-15 19:51:20.396	1
460	63	109	119.04991068193098	7.14	127.81347076387381		2020-03-19 05:27:41.001	1
461	63	131	75.41148135558485	4.52	80.80127557476384		2017-12-12 00:25:52.755	2
462	63	44	50.90170136783837	3.05	53.32536407714942		2017-07-13 11:33:05.44	2
463	63	59	89.20214751859149	5.35	93.75123655570917		2019-12-16 10:35:43.14	1
464	63	183	56.697412301919755	3.4	60.791609236243424		2020-01-13 21:58:59.374	1
465	63	178	117.32963250370614	7.04	121.97419782345847		2019-05-04 16:41:35.285	3
466	63	158	139.8942352373801	8.39	151.8981154262864		2018-12-28 12:58:29.042	1
467	63	175	117.3248094335266	7.04	125.82643041553015	6.34963976049332	2018-12-24 09:05:48.557	1
468	64	80	54.91325681036414	2.2	58.61842722995467		2019-08-23 00:57:43.983	4
469	64	180	68.32408657333919	2.73	71.13040885356708		2018-08-13 01:31:58.3	6
470	65	63	133.5202262591817	5.34	141.89874882519297		2019-08-18 07:26:43.339	7
471	65	12	77.34285054412217	3.09	79.4407328266171		2017-11-13 20:28:23.397	2
472	65	76	63.82421061366486	2.55	66.22436839451568		2019-12-27 20:21:32.307	1
473	65	150	128.55415037577922	5.14	136.44156523489087		2019-03-24 09:01:14.827	1
474	65	113	73.65150250790677	2.95	77.75060305206577		2017-10-31 07:22:14.001	7
475	65	197	70.14610686710009	2.81	71.66012837265198		2019-10-11 09:47:07.483	7
476	65	86	92.31436670850246	3.69	97.84516246123424		2020-03-24 20:24:47.644	1
477	65	42	25.336071424606207	1.01	26.61514718730732		2017-11-02 19:53:34.752	2
478	65	190	128.5841852057933	5.14	135.91034753483504	8.388059406656478	2019-04-27 21:03:39.073	3
479	65	55	63.84752383956291	2.55	65.37044154843309		2017-07-25 12:09:25.243	5
480	65	129	148.1672972165937	5.93	155.11814747514092		2018-05-21 05:30:00.66	4
481	65	151	61.07534871228964	2.44	64.78784694884361		2016-12-14 17:13:11.386	2
482	65	72	94.80254599192457	3.79	97.47813044447133		2017-06-12 23:52:28.674	6
483	65	74	51.12804227386549	2.05	54.28385180449206		2018-01-02 19:01:51.174	2
484	65	74	51.12804227386549	2.05	52.332614020071034		2019-11-25 17:43:52.545	3
485	65	77	67.34461152277315	2.69	69.8027015475326		2017-11-10 08:05:46.165	2
486	65	62	133.5202262591817	5.34	141.16101464699383		2018-01-13 16:31:04.766	1
487	65	70	57.493003808959784	2.3	60.68725579249943	3.231974640164916	2019-11-21 09:10:06.485	2
488	65	48	82.13922832356072	3.29	87.14535371196993		2017-04-26 09:18:38.798	3
489	65	181	143.88940370476112	5.76	148.8314811023964		2020-04-13 22:31:06.897	33
490	65	18	81.90307121097293	3.28	86.68056697082629		2018-10-21 20:44:39.621	6
491	65	190	85.72279013719552	3.43	87.18535661668042		2017-11-20 16:20:53.13	3
492	65	20	37.32649625046575	1.49	38.748652261326356		2019-06-07 07:36:02.957	5
493	65	1	29.463261130679875	1.18	30.375193630968674		2017-02-04 10:16:00.936	1
494	65	192	69.18418520579327	2.77	73.99204940097943		2018-11-08 16:25:53.483	2
495	65	6	97.43621265344382	3.9	103.18201119587263		2019-07-29 21:06:13.536	4
496	65	194	33.587182645381546	1.34	35.33146840939703		2017-04-09 12:52:19.187	2
497	65	70	57.493003808959784	2.3	61.04767977699996		2019-07-17 23:01:18.153	5
498	65	86	92.31436670850246	3.69	98.77624981080739		2019-03-19 23:33:25.544	1
499	65	178	78.21975500247076	3.13	83.41519452277176		2017-11-20 01:33:29.306	3
500	65	115	51.94130981241432	2.08	54.02648606174768		2017-11-25 06:36:09.701	3
501	65	113	110.47725376186015	4.42	112.82226178332401		2019-11-04 23:23:07.505	3
502	65	57	122.4223933583994	4.9	130.5197071598022		2018-01-14 02:06:44.968	2
503	65	62	133.5202262591817	5.34	139.32487470848483	5.092972950830345	2020-03-28 21:52:21.146	1
504	65	81	29.288656154807867	1.17	31.0480661610767		2017-06-15 10:00:23.342	6
505	65	70	57.493003808959784	2.3	59.12600713059797		2019-06-29 08:12:07.527	7
506	65	35	71.53687730741436	2.86	74.98490263678397		2019-10-27 05:39:57.067	8
507	66	142	46.8990203814063	1.88	48.189028521382454		2017-08-07 17:14:26.159	6
508	66	36	87.29125153827623	3.49	89.55239806614959		2016-08-21 02:43:50.773	4
509	66	199	115.4300138092855	4.62	118.76539396641445	4.68266106651563	2018-11-12 08:50:33.454	3
510	66	32	107.1448636959614	4.29	110.48958007242227	4.68266106651563	2018-01-05 19:27:01.469	2
511	66	51	75.65058751905018	3.03	76.87841341956877		2018-12-29 20:33:52.121	2
512	66	24	112.30643674729413	4.49	114.8152083345792		2020-02-17 03:42:15.774	1
513	66	179	68.32408657333919	2.73	69.87229508473077		2018-05-02 22:31:50.488	4
514	66	190	128.5841852057933	5.14	134.3443482471475		2018-02-26 23:30:46.919	2
515	66	7	148.22900526552291	5.93	150.50013834758286		2019-02-06 03:49:24.207	2
516	66	36	130.93687730741433	5.24	133.25641301591858		2018-02-09 13:09:14.358	2
517	68	113	73.65150250790677	5.16	79.2372756447153		2016-12-28 08:49:34.616	2
518	68	114	77.91196471862148	5.45	85.40453320056703		2018-07-28 07:46:56.706	6
519	68	77	101.01691728415972	7.07	108.91991812987426		2019-07-01 00:10:10.156	5
520	68	111	55.526746186906664	3.89	59.512445025291925		2019-05-20 16:58:45.781	3
521	68	48	82.13922832356072	5.75	85.70397408664222		2017-12-15 14:59:12.994	1
522	68	15	37.648145389078365	2.64	40.29238697054473		2019-06-06 21:10:20.938	6
523	68	150	128.55415037577922	9	135.58741086609672		2019-01-06 19:44:02.891	3
524	68	171	70.05110494330981	4.9	73.51238957493425		2017-03-11 12:21:01.965	1
525	68	139	51.18512212784679	3.58	54.73868214236741		2017-08-12 18:39:04.103	7
526	68	50	35.76013077879841	2.5	39.27368126336068		2017-11-13 11:18:27.666	3
527	68	160	31.727470408648482	2.22	34.5566254775671		2017-03-09 21:58:06.145	1
528	68	19	64.00675097561322	4.48	70.39899938320313		2018-04-23 09:25:26.221	2
529	68	106	35.149014295079674	2.46	36.76408840154836		2017-10-19 08:20:17.663	3
530	68	23	77.91115072995538	5.45	82.9479906229479		2017-03-19 20:56:02.726	1
531	68	125	80.39699207990944	5.63	87.26147739921424		2020-02-11 19:58:51.215	2
532	68	169	59.53172693453274	4.17	62.104815774001		2020-03-12 15:37:38.593	1
533	68	76	63.82421061366486	4.47	68.7894433588639		2019-04-03 14:43:51.3	2
534	68	21	60.57501609456816	4.24	65.77783612911595		2018-02-21 19:23:57.595	1
535	68	194	50.38077396807232	3.53	54.02730291436511		2018-09-20 09:29:52.775	5
536	68	104	70.96143503852079	4.97	76.99473146426797		2016-11-27 05:57:53.227	3
537	68	51	50.433725012700116	3.53	53.876559067916794		2016-09-24 20:04:25.846	5
538	68	115	77.91196471862148	5.45	83.25859639545362		2019-11-16 06:22:27.734	3
539	68	177	85.87953212963993	6.01	92.48679524401395		2016-11-12 15:04:02.834	3
540	68	48	123.20884248534108	8.62	133.27175055618787		2019-10-04 13:22:03.453	5
541	69	131	75.41148135558485	4.52	79.13935439230066		2017-12-10 19:06:19.343	2
542	69	30	42.7829881204479	2.57	46.4237287872139		2017-10-13 08:12:40.437	5
543	69	78	27.74461152277315	1.66	29.962256354974603		2017-11-07 15:29:19.044	3
544	69	162	33.56789820016516	2.01	35.07911804597749		2020-01-07 21:42:56.098	2
545	69	176	38.616539622351056	2.32	41.98875141098522		2016-10-31 22:23:38.351	6
546	69	86	61.54291113900164	3.69	63.67721174833752		2017-12-18 14:09:44.487	2
547	69	116	114.42485125407785	6.87	123.03344419065316		2018-09-07 17:56:21.957	5
548	69	52	69.1172482676769	4.15	74.13660097758387	3.9506330973221635	2017-09-18 09:50:46.902	5
549	69	110	55.526746186906664	3.33	59.15257318694617		2019-03-13 16:35:01.056	1
550	69	93	49.81864156655383	2.99	51.76790507614482		2018-06-16 14:36:07.171	7
551	69	101	139.82488066180403	8.39	149.0796845975888		2018-12-17 02:54:21.866	2
552	70	8	98.83823503993958	5.44	104.62927234716662		2018-02-03 02:27:04.977	2
553	70	185	26.384667225677738	1.45	27.279416951927242	4.184533125260777	2016-12-05 20:35:30.921	2
554	70	84	81.87627832636537	4.5	87.28700007187848		2019-10-30 20:36:47.512	8
555	70	169	59.53172693453274	3.27	64.74832962027563	2.520512100319891	2018-02-09 01:03:17.177	2
556	70	189	93.27738254731509	5.13	98.58531972392475		2018-10-19 16:34:40.01	6
557	70	144	61.1983004605443	3.37	64.61188912812014		2019-06-26 16:08:04.058	7
558	70	85	36.6006982295235	2.01	38.83386912282367		2017-01-01 07:10:22.33	2
559	70	103	47.04215255778118	2.59	50.66021001484481		2018-11-04 18:49:40.522	2
560	70	127	134.48016314504417	7.4	145.82644987343713		2020-03-18 11:59:40.678	1
561	70	47	84.0766209826718	4.62	87.85778911071937		2019-01-03 10:45:31.067	1
562	70	61	15.691943673970439	0.86	17.020861755627458		2017-07-04 04:57:34.585	4
