id.int64()	account_id.int64()	payment.decimal()	expected_invoice.boolean()	plan.string()	date_received.date(2006-03-02 15:04:05.99999999)
514	226	251.50	true	Basic	2021-10-26 00:00:00
515	252	428.40	true	Basic	2021-10-26 00:00:00
516	242	251.50	true	Basic	2021-10-26 00:00:00
517	216	324.00	true	Basic	2021-10-26 00:00:00
518	250	295.00	true	Basic	2021-10-26 00:00:00
519	251	382.00	true	Basic	2021-10-26 00:00:00
520	234	251.50	true	Basic	2021-10-26 00:00:00
521	203	295.00	true	Basic	2021-10-27 00:00:00
522	171	486.40	true	Basic	2021-10-27 00:00:00
523	200	460.30	true	Basic	2021-10-27 00:00:00
524	192	541.50	true	Basic	2021-10-27 00:00:00
525	195	1455.00	true	Business	2021-10-27 00:00:00
526	169	251.50	true	Basic	2021-10-27 00:00:00
527	201	251.50	true	Basic	2021-10-27 00:00:00
528	170	306.60	true	Basic	2021-10-27 00:00:00
529	184	251.50	true	Basic	2021-10-27 00:00:00
530	168	251.50	true	Basic	2021-10-27 00:00:00
531	167	1455.00	true	Business	2021-10-27 00:00:00
532	187	295.00	true	Basic	2021-10-27 00:00:00
533	205	251.50	true	Basic	2021-10-27 00:00:00
534	186	251.50	true	Basic	2021-10-27 00:00:00
535	174	251.50	true	Basic	2021-10-27 00:00:00
536	202	251.50	true	Basic	2021-10-27 00:00:00
537	191	326.90	true	Basic	2021-10-27 00:00:00
538	141	268.90	true	Basic	2021-10-28 00:00:00
539	164	677.80	true	Basic	2021-10-28 00:00:00
540	161	7753.80	true	Business	2021-10-28 00:00:00
541	118	611.10	true	Basic	2021-10-28 00:00:00
542	132	326.90	true	Basic	2021-10-28 00:00:00
543	142	251.50	true	Basic	2021-10-28 00:00:00
544	147	280.50	true	Basic	2021-10-28 00:00:00
545	126	251.50	true	Basic	2021-10-28 00:00:00
546	122	379.10	true	Basic	2021-10-28 00:00:00
547	138	251.50	true	Basic	2021-10-28 00:00:00
548	140	1455.00	true	Business	2021-10-28 00:00:00
549	123	289.20	true	Basic	2021-10-28 00:00:00
550	135	295.00	true	Basic	2021-10-28 00:00:00
551	120	512.50	true	Basic	2021-10-28 00:00:00
552	112	251.50	true	Basic	2021-10-29 00:00:00
553	107	295.00	true	Basic	2021-10-29 00:00:00
554	65	251.50	true	Basic	2021-10-29 00:00:00
555	69	1455.00	true	Business	2021-10-29 00:00:00
556	73	634.30	true	Basic	2021-10-29 00:00:00
557	111	266.00	true	Basic	2021-10-29 00:00:00
558	78	295.00	true	Basic	2021-10-29 00:00:00
559	90	779.30	true	Basic	2021-10-29 00:00:00
560	103	382.00	true	Basic	2021-10-29 00:00:00
561	81	295.00	true	Basic	2021-10-29 00:00:00
562	105	321.10	true	Basic	2021-10-29 00:00:00
563	109	234.10	true	Basic	2021-10-29 00:00:00
564	80	599.50	true	Basic	2021-10-29 00:00:00
565	104	602.40	true	Basic	2021-10-29 00:00:00
566	72	266.00	true	Basic	2021-10-29 00:00:00
567	113	251.50	true	Basic	2021-10-29 00:00:00
568	102	1774.00	true	Business	2021-10-29 00:00:00
569	92	295.00	true	Basic	2021-10-29 00:00:00
570	64	251.50	true	Basic	2021-10-29 00:00:00
571	95	251.50	true	Basic	2021-10-29 00:00:00
572	63	295.00	true	Basic	2021-10-29 00:00:00
573	79	234.10	true	Basic	2021-10-29 00:00:00
574	32	251.50	true	Basic	2021-10-30 00:00:00
575	36	295.00	true	Basic	2021-10-30 00:00:00
576	53	295.00	true	Basic	2021-10-30 00:00:00
577	43	295.00	true	Basic	2021-10-30 00:00:00
578	17	489.30	true	Basic	2021-10-30 00:00:00
579	28	295.00	true	Basic	2021-10-30 00:00:00
580	57	237.00	true	Basic	2021-10-30 00:00:00
581	56	251.50	true	Basic	2021-10-30 00:00:00
582	42	289.20	true	Basic	2021-10-30 00:00:00
583	44	251.50	true	Basic	2021-10-30 00:00:00
584	55	251.50	true	Basic	2021-10-30 00:00:00
585	41	727.10	true	Basic	2021-10-30 00:00:00
586	31	295.00	true	Basic	2021-10-30 00:00:00
587	52	266.00	true	Basic	2021-10-30 00:00:00
588	40	295.00	true	Basic	2021-10-30 00:00:00
589	54	295.00	true	Basic	2021-10-30 00:00:00
590	29	251.50	true	Basic	2021-10-30 00:00:00
591	30	266.00	true	Basic	2021-10-31 00:00:00
592	60	553.10	true	Basic	2021-10-31 00:00:00
593	27	295.00	true	Basic	2021-10-31 00:00:00
594	4	295.00	true	Basic	2021-10-31 00:00:00
595	23	251.50	true	Basic	2021-10-31 00:00:00
596	24	295.00	true	Basic	2021-10-31 00:00:00
597	26	353.00	true	Basic	2021-10-31 00:00:00
598	5	379.10	true	Basic	2021-10-31 00:00:00
599	25	434.20	true	Basic	2021-10-31 00:00:00
600	256	1455.00	true	Business	2021-11-16 00:00:00
601	546	295.00	true	Basic	2021-11-19 00:00:00
602	543	295.00	true	Basic	2021-11-19 00:00:00
603	527	295.00	true	Basic	2021-11-20 00:00:00
604	531	295.00	true	Basic	2021-11-20 00:00:00
605	381	326.90	true	Basic	2021-11-23 00:00:00
606	335	782.20	true	Basic	2021-11-24 00:00:00
607	334	295.00	true	Basic	2021-11-24 00:00:00
608	322	251.50	true	Basic	2021-11-24 00:00:00
609	328	295.00	true	Basic	2021-11-24 00:00:00
610	327	295.00	true	Basic	2021-11-24 00:00:00
611	319	582.10	true	Basic	2021-11-24 00:00:00
612	314	1336.10	true	Premium	2021-11-24 00:00:00
613	286	251.50	true	Basic	2021-11-25 00:00:00
614	282	266.00	true	Basic	2021-11-25 00:00:00
615	263	338.50	true	Basic	2021-11-25 00:00:00
616	307	251.50	true	Basic	2021-11-25 00:00:00
617	308	1025.80	true	Premium	2021-11-25 00:00:00
618	277	1571.00	true	Business	2021-11-25 00:00:00
619	291	251.50	true	Basic	2021-11-25 00:00:00
620	283	251.50	true	Basic	2021-11-25 00:00:00
621	302	251.50	true	Basic	2021-11-25 00:00:00
622	309	295.00	true	Basic	2021-11-25 00:00:00
623	312	251.50	true	Basic	2021-11-25 00:00:00
624	281	251.50	true	Basic	2021-11-25 00:00:00
625	232	1455.00	true	Business	2021-11-26 00:00:00
626	226	251.50	true	Basic	2021-11-26 00:00:00
627	234	251.50	true	Basic	2021-11-26 00:00:00
628	250	295.00	true	Basic	2021-11-26 00:00:00
629	243	582.10	true	Basic	2021-11-26 00:00:00
630	252	396.50	true	Basic	2021-11-26 00:00:00
631	253	341.40	true	Basic	2021-11-26 00:00:00
632	254	991.00	true	Basic	2021-11-26 00:00:00
633	251	228.30	true	Basic	2021-11-26 00:00:00
634	217	251.50	true	Basic	2021-11-26 00:00:00
635	216	350.10	true	Basic	2021-11-26 00:00:00
636	248	251.50	true	Basic	2021-11-26 00:00:00
637	244	295.00	true	Basic	2021-11-26 00:00:00
638	228	251.50	true	Basic	2021-11-26 00:00:00
639	211	1455.00	true	Business	2021-11-26 00:00:00
640	210	251.50	true	Basic	2021-11-26 00:00:00
641	245	251.50	true	Basic	2021-11-26 00:00:00
642	242	251.50	true	Basic	2021-11-26 00:00:00
643	256	1455.00	true	Business	2021-11-26 00:00:00
644	255	251.50	true	Basic	2021-11-26 00:00:00
645	168	251.50	true	Basic	2021-11-27 00:00:00
646	199	251.50	true	Basic	2021-11-27 00:00:00
647	206	266.00	true	Basic	2021-11-27 00:00:00
648	200	454.50	true	Basic	2021-11-27 00:00:00
649	195	1455.00	true	Business	2021-11-27 00:00:00
650	202	251.50	true	Basic	2021-11-27 00:00:00
651	186	454.50	true	Basic	2021-11-27 00:00:00
652	167	1455.00	true	Business	2021-11-27 00:00:00
653	187	295.00	true	Basic	2021-11-27 00:00:00
654	169	251.50	true	Basic	2021-11-27 00:00:00
655	179	251.50	true	Basic	2021-11-27 00:00:00
656	205	251.50	true	Basic	2021-11-27 00:00:00
657	203	295.00	true	Basic	2021-11-27 00:00:00
658	184	251.50	true	Basic	2021-11-27 00:00:00
659	191	341.40	true	Basic	2021-11-27 00:00:00
660	201	303.70	true	Basic	2021-11-27 00:00:00
661	171	503.80	true	Basic	2021-11-27 00:00:00
662	174	790.90	true	Basic	2021-11-27 00:00:00
663	192	544.40	true	Basic	2021-11-27 00:00:00
664	182	266.00	true	Basic	2021-11-27 00:00:00
665	170	295.00	true	Basic	2021-11-27 00:00:00
666	118	640.10	true	Basic	2021-11-28 00:00:00
667	164	703.90	true	Basic	2021-11-28 00:00:00
668	135	295.00	true	Basic	2021-11-28 00:00:00
669	161	8006.10	true	Business	2021-11-28 00:00:00
670	142	251.50	true	Basic	2021-11-28 00:00:00
671	126	251.50	true	Basic	2021-11-28 00:00:00
672	132	324.00	true	Basic	2021-11-28 00:00:00
673	138	251.50	true	Basic	2021-11-28 00:00:00
674	141	266.00	true	Basic	2021-11-28 00:00:00
675	122	367.50	true	Basic	2021-11-28 00:00:00
676	147	280.50	true	Basic	2021-11-28 00:00:00
677	120	518.30	true	Basic	2021-11-28 00:00:00
678	123	289.20	true	Basic	2021-11-28 00:00:00
679	140	1455.00	true	Business	2021-11-28 00:00:00
680	79	434.20	true	Basic	2021-11-29 00:00:00
681	104	631.40	true	Basic	2021-11-29 00:00:00
682	113	251.50	true	Basic	2021-11-29 00:00:00
683	112	251.50	true	Basic	2021-11-29 00:00:00
684	90	819.90	true	Basic	2021-11-29 00:00:00
685	102	2377.20	true	Business	2021-11-29 00:00:00
686	109	234.10	true	Basic	2021-11-29 00:00:00
687	69	1455.00	true	Business	2021-11-29 00:00:00
688	103	382.00	true	Basic	2021-11-29 00:00:00
689	70	1890.00	true	Business	2021-11-29 00:00:00
690	107	295.00	true	Basic	2021-11-29 00:00:00
691	80	529.90	true	Basic	2021-11-29 00:00:00
692	78	303.70	true	Basic	2021-11-29 00:00:00
693	95	268.90	true	Basic	2021-11-29 00:00:00
694	115	1455.00	true	Business	2021-11-29 00:00:00
695	105	347.20	true	Basic	2021-11-29 00:00:00
696	92	295.00	true	Basic	2021-11-29 00:00:00
697	64	251.50	true	Basic	2021-11-29 00:00:00
698	65	251.50	true	Basic	2021-11-29 00:00:00
699	63	295.00	true	Basic	2021-11-29 00:00:00
700	111	266.00	true	Basic	2021-11-29 00:00:00
701	108	251.50	true	Basic	2021-11-29 00:00:00
702	73	654.60	true	Basic	2021-11-29 00:00:00
703	72	280.50	true	Basic	2021-11-29 00:00:00
704	81	295.00	true	Basic	2021-11-29 00:00:00
705	43	295.00	true	Basic	2021-11-30 00:00:00
706	31	295.00	true	Basic	2021-11-30 00:00:00
707	5	411.00	true	Basic	2021-11-30 00:00:00
708	27	295.00	true	Basic	2021-11-30 00:00:00
709	30	266.00	true	Basic	2021-11-30 00:00:00
710	24	295.00	true	Basic	2021-11-30 00:00:00
711	44	251.50	true	Basic	2021-11-30 00:00:00
712	32	251.50	true	Basic	2021-11-30 00:00:00
713	29	251.50	true	Basic	2021-11-30 00:00:00
714	60	576.30	true	Basic	2021-11-30 00:00:00
715	26	370.40	true	Basic	2021-11-30 00:00:00
716	40	295.00	true	Basic	2021-11-30 00:00:00
717	36	295.00	true	Basic	2021-11-30 00:00:00
718	56	251.50	true	Basic	2021-11-30 00:00:00
719	23	251.50	true	Basic	2021-11-30 00:00:00
720	28	295.00	true	Basic	2021-11-30 00:00:00
721	17	422.60	true	Basic	2021-11-30 00:00:00
722	57	251.50	true	Basic	2021-11-30 00:00:00
723	41	877.90	true	Basic	2021-11-30 00:00:00
724	55	251.50	true	Basic	2021-11-30 00:00:00
725	52	370.40	true	Basic	2021-11-30 00:00:00
726	4	295.00	true	Basic	2021-11-30 00:00:00
727	53	295.00	true	Basic	2021-11-30 00:00:00
728	42	289.20	true	Basic	2021-11-30 00:00:00
729	25	466.10	true	Basic	2021-11-30 00:00:00
730	54	295.00	true	Basic	2021-11-30 00:00:00
731	546	295.00	true	Basic	2021-12-19 00:00:00
732	543	295.00	true	Basic	2021-12-19 00:00:00
733	531	295.00	true	Basic	2021-12-20 00:00:00
734	504	295.00	true	Basic	2021-12-20 00:00:00
735	527	295.00	true	Basic	2021-12-20 00:00:00
736	381	402.30	true	Basic	2021-12-23 00:00:00
737	357	295.00	true	Basic	2021-12-24 00:00:00
738	314	1414.40	true	Premium	2021-12-24 00:00:00
739	322	251.50	true	Basic	2021-12-24 00:00:00
740	327	295.00	true	Basic	2021-12-24 00:00:00
741	328	295.00	true	Basic	2021-12-24 00:00:00
742	335	779.30	true	Basic	2021-12-24 00:00:00
743	334	295.00	true	Basic	2021-12-24 00:00:00
744	319	837.30	true	Basic	2021-12-24 00:00:00
745	309	295.00	true	Basic	2021-12-25 00:00:00
746	277	1779.80	true	Business	2021-12-25 00:00:00
747	308	1356.40	true	Premium	2021-12-25 00:00:00
748	288	251.50	true	Basic	2021-12-25 00:00:00
749	286	251.50	true	Basic	2021-12-25 00:00:00
750	263	338.50	true	Basic	2021-12-25 00:00:00
751	281	271.80	true	Basic	2021-12-25 00:00:00
752	292	251.50	true	Basic	2021-12-25 00:00:00
753	283	251.50	true	Basic	2021-12-25 00:00:00
754	302	251.50	true	Basic	2021-12-25 00:00:00
755	307	251.50	true	Basic	2021-12-25 00:00:00
756	312	251.50	true	Basic	2021-12-25 00:00:00
757	291	251.50	true	Basic	2021-12-25 00:00:00
758	282	376.20	true	Basic	2021-12-25 00:00:00
759	232	1455.00	true	Business	2021-12-26 00:00:00
760	250	295.00	true	Basic	2021-12-26 00:00:00
761	248	251.50	true	Basic	2021-12-26 00:00:00
762	245	277.60	true	Basic	2021-12-26 00:00:00
763	242	251.50	true	Basic	2021-12-26 00:00:00
764	210	251.50	true	Basic	2021-12-26 00:00:00
765	253	370.40	true	Basic	2021-12-26 00:00:00
766	251	329.80	true	Basic	2021-12-26 00:00:00
767	216	326.90	true	Basic	2021-12-26 00:00:00
768	243	625.60	true	Basic	2021-12-26 00:00:00
769	252	382.00	true	Basic	2021-12-26 00:00:00
770	228	251.50	true	Basic	2021-12-26 00:00:00
771	217	251.50	true	Basic	2021-12-26 00:00:00
772	244	295.00	true	Basic	2021-12-26 00:00:00
773	254	1191.10	true	Basic	2021-12-26 00:00:00
774	234	251.50	true	Basic	2021-12-26 00:00:00
775	256	1455.00	true	Business	2021-12-26 00:00:00
776	211	1455.00	true	Business	2021-12-26 00:00:00
777	255	251.50	true	Basic	2021-12-26 00:00:00
778	180	251.50	true	Basic	2021-12-27 00:00:00
779	168	251.50	true	Basic	2021-12-27 00:00:00
780	170	312.40	true	Basic	2021-12-27 00:00:00
781	195	1455.00	true	Business	2021-12-27 00:00:00
782	191	364.60	true	Basic	2021-12-27 00:00:00
783	179	251.50	true	Basic	2021-12-27 00:00:00
784	182	266.00	true	Basic	2021-12-27 00:00:00
785	200	454.50	true	Basic	2021-12-27 00:00:00
786	171	483.50	true	Basic	2021-12-27 00:00:00
787	184	251.50	true	Basic	2021-12-27 00:00:00
788	206	266.00	true	Basic	2021-12-27 00:00:00
789	167	1455.00	true	Business	2021-12-27 00:00:00
790	174	576.30	true	Basic	2021-12-27 00:00:00
791	199	251.50	true	Basic	2021-12-27 00:00:00
792	203	295.00	true	Basic	2021-12-27 00:00:00
793	192	732.90	true	Basic	2021-12-27 00:00:00
794	205	251.50	true	Basic	2021-12-27 00:00:00
795	169	251.50	true	Basic	2021-12-27 00:00:00
796	201	309.50	true	Basic	2021-12-27 00:00:00
797	202	251.50	true	Basic	2021-12-27 00:00:00
798	187	295.00	true	Basic	2021-12-27 00:00:00
799	186	425.50	true	Basic	2021-12-27 00:00:00
800	123	289.20	true	Basic	2021-12-28 00:00:00
801	135	295.00	true	Basic	2021-12-28 00:00:00
802	164	727.10	true	Basic	2021-12-28 00:00:00
803	132	324.00	true	Basic	2021-12-28 00:00:00
804	162	251.50	true	Basic	2021-12-28 00:00:00
805	139	251.50	true	Basic	2021-12-28 00:00:00
806	131	1455.00	true	Business	2021-12-28 00:00:00
807	121	266.00	true	Basic	2021-12-28 00:00:00
808	142	347.20	true	Basic	2021-12-28 00:00:00
809	154	251.50	true	Basic	2021-12-28 00:00:00
810	120	634.30	true	Basic	2021-12-28 00:00:00
811	150	1455.00	true	Business	2021-12-28 00:00:00
812	161	8432.40	true	Business	2021-12-28 00:00:00
813	133	251.50	true	Basic	2021-12-28 00:00:00
814	126	251.50	true	Basic	2021-12-28 00:00:00
815	118	654.60	true	Basic	2021-12-28 00:00:00
816	163	251.50	true	Basic	2021-12-28 00:00:00
817	147	280.50	true	Basic	2021-12-28 00:00:00
818	140	1455.00	true	Business	2021-12-28 00:00:00
819	122	367.50	true	Basic	2021-12-28 00:00:00
820	138	251.50	true	Basic	2021-12-28 00:00:00
821	109	234.10	true	Basic	2021-12-29 00:00:00
822	91	1455.00	true	Business	2021-12-29 00:00:00
823	107	295.00	true	Basic	2021-12-29 00:00:00
824	115	2040.80	true	Business	2021-12-29 00:00:00
825	105	373.30	true	Basic	2021-12-29 00:00:00
826	72	280.50	true	Basic	2021-12-29 00:00:00
827	106	251.50	true	Basic	2021-12-29 00:00:00
828	70	1846.50	true	Business	2021-12-29 00:00:00
829	113	251.50	true	Basic	2021-12-29 00:00:00
830	69	1455.00	true	Business	2021-12-29 00:00:00
831	102	2066.90	true	Business	2021-12-29 00:00:00
832	112	251.50	true	Basic	2021-12-29 00:00:00
833	64	251.50	true	Basic	2021-12-29 00:00:00
834	111	266.00	true	Basic	2021-12-29 00:00:00
835	80	541.50	true	Basic	2021-12-29 00:00:00
836	73	921.40	true	Basic	2021-12-29 00:00:00
837	78	509.60	true	Basic	2021-12-29 00:00:00
838	68	4616.00	true	Business	2021-12-29 00:00:00
839	81	295.00	true	Basic	2021-12-29 00:00:00
840	103	382.00	true	Basic	2021-12-29 00:00:00
841	90	773.50	true	Basic	2021-12-29 00:00:00
842	79	399.40	true	Basic	2021-12-29 00:00:00
843	92	295.00	true	Basic	2021-12-29 00:00:00
844	75	251.50	true	Basic	2021-12-29 00:00:00
845	63	295.00	true	Basic	2021-12-29 00:00:00
846	65	251.50	true	Basic	2021-12-29 00:00:00
847	67	251.50	true	Basic	2021-12-29 00:00:00
848	95	329.80	true	Basic	2021-12-29 00:00:00
849	104	672.00	true	Basic	2021-12-29 00:00:00
850	108	251.50	true	Basic	2021-12-29 00:00:00
851	42	370.40	true	Basic	2021-12-30 00:00:00
852	17	764.80	true	Basic	2021-12-30 00:00:00
853	44	251.50	true	Basic	2021-12-30 00:00:00
854	40	295.00	true	Basic	2021-12-30 00:00:00
855	39	2383.00	true	Business	2021-12-30 00:00:00
856	57	251.50	true	Basic	2021-12-30 00:00:00
857	46	1455.00	true	Business	2021-12-30 00:00:00
858	49	1455.00	true	Business	2021-12-30 00:00:00
859	31	295.00	true	Basic	2021-12-30 00:00:00
860	29	277.60	true	Basic	2021-12-30 00:00:00
861	55	251.50	true	Basic	2021-12-30 00:00:00
862	28	295.00	true	Basic	2021-12-30 00:00:00
863	54	295.00	true	Basic	2021-12-30 00:00:00
864	32	251.50	true	Basic	2021-12-30 00:00:00
865	41	837.30	true	Basic	2021-12-30 00:00:00
866	52	338.50	true	Basic	2021-12-30 00:00:00
867	53	295.00	true	Basic	2021-12-30 00:00:00
868	56	251.50	true	Basic	2021-12-30 00:00:00
869	36	295.00	true	Basic	2021-12-30 00:00:00
870	50	251.50	true	Basic	2021-12-30 00:00:00
871	43	295.00	true	Basic	2021-12-30 00:00:00
872	4	295.00	true	Basic	2021-12-31 00:00:00
873	24	295.00	true	Basic	2021-12-31 00:00:00
874	30	266.00	true	Basic	2021-12-31 00:00:00
875	13	251.50	true	Basic	2021-12-31 00:00:00
876	15	251.50	true	Basic	2021-12-31 00:00:00
877	11	266.00	true	Basic	2021-12-31 00:00:00
878	5	396.50	true	Basic	2021-12-31 00:00:00
879	12	1832.00	true	Business	2021-12-31 00:00:00
880	26	367.50	true	Basic	2021-12-31 00:00:00
881	23	251.50	true	Basic	2021-12-31 00:00:00
882	27	295.00	true	Basic	2021-12-31 00:00:00
883	25	457.40	true	Basic	2021-12-31 00:00:00
884	16	251.50	true	Basic	2021-12-31 00:00:00
885	18	251.50	true	Basic	2021-12-31 00:00:00
886	60	637.20	true	Basic	2021-12-31 00:00:00
887	543	295.00	true	Basic	2022-01-19 00:00:00
888	546	295.00	true	Basic	2022-01-19 00:00:00
889	548	295.00	true	Basic	2022-01-19 00:00:00
890	527	295.00	true	Basic	2022-01-20 00:00:00
891	531	295.00	true	Basic	2022-01-20 00:00:00
892	504	295.00	true	Basic	2022-01-20 00:00:00
893	493	295.00	true	Basic	2022-01-21 00:00:00
894	463	295.00	true	Basic	2022-01-21 00:00:00
895	381	422.60	true	Basic	2022-01-23 00:00:00
896	357	295.00	true	Basic	2022-01-24 00:00:00
897	322	251.50	true	Basic	2022-01-24 00:00:00
898	327	295.00	true	Basic	2022-01-24 00:00:00
899	319	590.80	true	Basic	2022-01-24 00:00:00
900	334	295.00	true	Basic	2022-01-24 00:00:00
901	335	918.50	true	Basic	2022-01-24 00:00:00
902	328	295.00	true	Basic	2022-01-24 00:00:00
903	315	1455.00	true	Business	2022-01-24 00:00:00
904	314	1431.80	true	Premium	2022-01-24 00:00:00
905	330	251.50	true	Basic	2022-01-24 00:00:00
906	286	251.50	true	Basic	2022-01-25 00:00:00
907	284	353.00	true	Basic	2022-01-25 00:00:00
908	302	251.50	true	Basic	2022-01-25 00:00:00
909	278	1455.00	true	Business	2022-01-25 00:00:00
910	259	251.50	true	Basic	2022-01-25 00:00:00
911	288	251.50	true	Basic	2022-01-25 00:00:00
912	281	361.70	true	Basic	2022-01-25 00:00:00
913	308	1315.80	true	Premium	2022-01-25 00:00:00
914	289	295.00	true	Basic	2022-01-25 00:00:00
915	277	1762.40	true	Business	2022-01-25 00:00:00
916	300	440.00	true	Basic	2022-01-25 00:00:00
917	292	370.40	true	Basic	2022-01-25 00:00:00
918	297	251.50	true	Basic	2022-01-25 00:00:00
919	283	251.50	true	Basic	2022-01-25 00:00:00
920	312	251.50	true	Basic	2022-01-25 00:00:00
921	291	367.50	true	Basic	2022-01-25 00:00:00
922	309	295.00	true	Basic	2022-01-25 00:00:00
923	263	338.50	true	Basic	2022-01-25 00:00:00
924	282	338.50	true	Basic	2022-01-25 00:00:00
925	307	251.50	true	Basic	2022-01-25 00:00:00
926	247	251.50	true	Basic	2022-01-26 00:00:00
927	251	324.00	true	Basic	2022-01-26 00:00:00
928	250	295.00	true	Basic	2022-01-26 00:00:00
929	217	251.50	true	Basic	2022-01-26 00:00:00
930	228	251.50	true	Basic	2022-01-26 00:00:00
931	211	1455.00	true	Business	2022-01-26 00:00:00
932	256	1455.00	true	Business	2022-01-26 00:00:00
933	237	251.50	true	Basic	2022-01-26 00:00:00
934	242	251.50	true	Basic	2022-01-26 00:00:00
935	245	266.00	true	Basic	2022-01-26 00:00:00
936	226	251.50	true	Basic	2022-01-26 00:00:00
937	252	382.00	true	Basic	2022-01-26 00:00:00
938	248	251.50	true	Basic	2022-01-26 00:00:00
939	255	251.50	true	Basic	2022-01-26 00:00:00
940	232	1455.00	true	Business	2022-01-26 00:00:00
941	239	251.50	true	Basic	2022-01-26 00:00:00
942	210	251.50	true	Basic	2022-01-26 00:00:00
943	254	1147.60	true	Basic	2022-01-26 00:00:00
944	253	367.50	true	Basic	2022-01-26 00:00:00
945	243	962.00	true	Basic	2022-01-26 00:00:00
946	234	251.50	true	Basic	2022-01-26 00:00:00
947	244	295.00	true	Basic	2022-01-26 00:00:00
948	241	251.50	true	Basic	2022-01-26 00:00:00
949	215	251.50	true	Basic	2022-01-26 00:00:00
950	229	251.50	true	Basic	2022-01-26 00:00:00
951	216	463.20	true	Basic	2022-01-26 00:00:00
952	165	251.50	true	Basic	2022-01-27 00:00:00
953	202	251.50	true	Basic	2022-01-27 00:00:00
954	203	295.00	true	Basic	2022-01-27 00:00:00
955	174	573.40	true	Basic	2022-01-27 00:00:00
956	192	718.40	true	Basic	2022-01-27 00:00:00
957	206	266.00	true	Basic	2022-01-27 00:00:00
958	194	251.50	true	Basic	2022-01-27 00:00:00
959	166	1455.00	true	Business	2022-01-27 00:00:00
960	167	1455.00	true	Business	2022-01-27 00:00:00
961	195	1518.80	true	Business	2022-01-27 00:00:00
962	184	251.50	true	Basic	2022-01-27 00:00:00
963	201	353.00	true	Basic	2022-01-27 00:00:00
964	180	251.50	true	Basic	2022-01-27 00:00:00
965	186	361.70	true	Basic	2022-01-27 00:00:00
966	191	376.20	true	Basic	2022-01-27 00:00:00
967	182	266.00	true	Basic	2022-01-27 00:00:00
968	200	454.50	true	Basic	2022-01-27 00:00:00
969	168	251.50	true	Basic	2022-01-27 00:00:00
970	170	210.90	true	Basic	2022-01-27 00:00:00
971	199	251.50	true	Basic	2022-01-27 00:00:00
972	171	500.90	true	Basic	2022-01-27 00:00:00
973	179	251.50	true	Basic	2022-01-27 00:00:00
974	169	251.50	true	Basic	2022-01-27 00:00:00
975	205	251.50	true	Basic	2022-01-27 00:00:00
976	187	295.00	true	Basic	2022-01-27 00:00:00
977	172	251.50	true	Basic	2022-01-27 00:00:00
978	143	251.50	true	Basic	2022-01-28 00:00:00
979	147	280.50	true	Basic	2022-01-28 00:00:00
980	132	338.50	true	Basic	2022-01-28 00:00:00
